Sr.No,Address,City,State_code,Country,Rental_Price,Deposit
2004,"Ottawa, Chapel Hill North, ON, CA",Ottawa,ON,Canada,101241,15211
2005,"Parliamentary Precinct, Gatineau, QC J8X 3R5, Canada",Ottawa,ON,Canada,748745,
2006,"Marlborough, Kemptville, ON K0G 1J0, Canada",Ottawa,ON,Canada,1006251,
2007,"Ottawa, Stittsville, ON, CA",Ottawa,ON,Canada,174552,26183
2008,"Whitehaven, Ottawa, ON K2C 2W1, Canada",Ottawa,ON,Canada,372711,
2009,"Stittsville, ON K2S 1B9, Canada",Ottawa,ON,Canada,508196,
2010,"Parliamentary Precinct, Gatineau, QC J8X 3T2, Canada",Ottawa,ON,Canada,315108,
2011,"Whitehaven, Ottawa, ON K2C 1G1, Canada",Ottawa,ON,Canada,850401,
2012,13107 Rover Street,Ottawa,ON,Canada,276707,203644
2013,"Fallowfield, Nepean, ON K2R 1E1, Canada",Ottawa,ON,Canada,352346,
2014,"Ottawa, Barrhaven West, ON, CA",Ottawa,ON,Canada,132992,19949
2015,"Gatineau, QC J8P 3E5, Canada",Ottawa,ON,Canada,372711,
2016,"939 West Street, Ottawa, ON K4C 1C6, Canada",Ottawa,ON,Canada,295991,
2017,"Manotick, ON K4M 0P3, Canada",Ottawa,ON,Canada,430313,
2018,"(Old) Ottawa, Gloucester-Southgate, ON, CA",Ottawa,ON,Canada,76471,11471
2019,"Huntley, Almonte, ON K0A 1A0, Canada",Ottawa,ON,Canada,2226037,
2020,"Stittsville, ON K2S 2Y7, Canada",Ottawa,ON,Canada,203312,
2021,"Booth Street Bridge, Booth Street, Ottawa, ON K1R 0B8, Canada",Ottawa,ON,Canada,332314,
2022,"Billings Bridge - Alta Vista, Ottawa, ON K1H 8A7, Canada",Ottawa,ON,Canada,376118,
2023,"New Edinburgh, Gatineau, QC J8T 2V2, Canada",Ottawa,ON,Canada,88108,
2024,"Parliamentary Precinct, Gatineau, QC J8X 3M3, Canada",Ottawa,ON,Canada,450594,
2025,"502 Bevan Avenue, Ottawa, ON K1Z 5N6, Canada",Ottawa,ON,Canada,540031,
2026,"Fallowfield, Nepean, ON K2R 1E1, Canada",Ottawa,ON,Canada,311700,
2027,"Hull - Val-Tétreau, Gatineau, QC J8X 2W8, Canada",Ottawa,ON,Canada,227001,
2028,"Ottawa, ON K2A 1Y1, Canada",Ottawa,ON,Canada,376118,
2029,"Marlborough, Kemptville, ON K0G 1J0, Canada",Ottawa,ON,Canada,352346,
2030,"Russell, ON K4R 1A2, Canada",Ottawa,ON,Canada,399808,
2031,"Gatineau, QC J8X 3J3, Canada",Ottawa,ON,Canada,389667,
2032,"Huntley, Almonte, ON K0A 1A0, Canada",Ottawa,ON,Canada,498056,
2033,"Carleton Place, ON K7C 0C4, Canada",Ottawa,ON,Canada,833528,
2034,"130 Marquette Avenue, Ottawa, ON K1L 5S2, Canada Unit 4",Ottawa,ON,Canada,176547,
2035,"2 Monk Street, (Old) Ottawa, ON K1S 3W4, Canada",Ottawa,ON,Canada,316189,
2036,"570 Byron Avenue, (Old) Ottawa, ON K1L 8B2, Canada",Ottawa,ON,Canada,212123,
2037,"Phoenix Apartments, 1316 Carling Avenue, (Old) Ottawa, ON K1Z 7L3, Canada",Ottawa,ON,Canada,132244,
2038,"Haven Towers - West, 150 Marketplace Avenue, Ottawa, ON K2J 4X1, Canada",Ottawa,ON,Canada,172142,
2039,"32 Eleanor Drive, Ottawa, ON K2E 5Z7, Canada",Ottawa,ON,Canada,167155,
2040,"214 Gloucester Street, (Old) Ottawa, ON K2P 1W7, Canada",Ottawa,ON,Canada,133159,
2041,"Latitude at Frontier, 300 Frontier Path Private, Ottawa, ON K1J 1G1, Canada",Ottawa,ON,Canada,224175,
2042,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,95588,
2043,"130 Carillon Street, Ottawa, ON K1L 7R6, Canada",Ottawa,ON,Canada,240882,
2044,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,110550,
2045,"68 Sweetland Avenue, (Old) Ottawa, ON K1N 6V9, Canada",Ottawa,ON,Canada,116452,
2046,"1 Hamilton Avenue North, (Old) Ottawa, ON K1Y 1B4, Canada",Ottawa,ON,Canada,150614,
2047,"Ottawa City Hall, 110 Laurier Avenue West, Ottawa, ON K1P 1J1, Canada",Ottawa,ON,Canada,170729,
2048,"Carleton Place, ON K7C 3P1, Canada",Ottawa,ON,Canada,745421,
2049,"702 Rosales Ridge, Ottawa, ON K1T 0M2, Canada",Ottawa,ON,Canada,349437,
2050,"125 Rideau Terrace, (Old) Ottawa, ON K1M 1B2, Canada",Ottawa,ON,Canada,140556,
2051,"1235 Portland Avenue, (Old) Ottawa, ON K1V 7V2, Canada",Ottawa,ON,Canada,187270,
2052,"Rideau-Goulbourn, Nepean, ON K2J 6X5, Canada",Ottawa,ON,Canada,254098,
2053,,Ottawa,ON,Canada,205224,
2054,"Castleview, 1755 Frobisher Lane, (Old) Ottawa, ON K1G 3T7, Canada",Ottawa,ON,Canada,183114,
2055,"591 O'Connor Street, (Old) Ottawa, ON K1S 2G1, Canada",Ottawa,ON,Canada,316189,
2056,"300 Powell Avenue, Ottawa, ON K1S 1Z8, Canada",Ottawa,ON,Canada,162168,
2057,263 McLeod Street,Ottawa,ON,Canada,386259,
2058,"Ottawa City Hall, 110 Laurier Avenue West, Ottawa, ON K1P 1J1, Canada",Ottawa,ON,Canada,153191,
2059,"790 Springland Drive, (Old) Ottawa, ON K1V 6J3, Canada",Ottawa,ON,Canada,67743,
2060,"22 Banner Road, Ottawa, ON K2H 7N5, Canada",Ottawa,ON,Canada,158095,
2061,"2470 Southvale Crescent, (Old) Ottawa, ON K1B 4L5, Canada",Ottawa,ON,Canada,164578,
2062,"North Grenville, ON, CA",Ottawa,ON,Canada,166240,24936
2063,,Ottawa,ON,Canada,226253,
2064,"The Beckett, 192 Bronson Avenue, Ottawa, ON K1R 6P3, Canada",Ottawa,ON,Canada,139310,
2065,Av. Eden 1233,Ottawa,ON,Canada,227001,
2066,"440 Laurier Avenue West, Ottawa, ON K1R 7Y7, Canada",Ottawa,ON,Canada,236311,
2067,"14 Deerfield Drive, Ottawa, ON K2G 3N5, Canada",Ottawa,ON,Canada,209214,
2068,"152 Osgoode Street, (Old) Ottawa, ON K1N 8A4, Canada",Ottawa,ON,Canada,198824,
2069,"400 Boulevard des Grives, Gatineau, QC J9A 0A6, Canada",Ottawa,ON,Canada,133990,
2070,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,87276,
2071,"50 Fringewood Drive, Ottawa, ON K2S 1Y9, Canada",Ottawa,ON,Canada,187270,
2072,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,83952,
2073,"Pointe West, 151 Greenbank Road, Ottawa, ON K2H 5T1, Canada",Ottawa,ON,Canada,187270,
2074,"330 McLeod Street, Ottawa, ON K2P 1A4, Canada",Ottawa,ON,Canada,120608,
2075,"Petro-Canada, 1985 Merivale Road, Ottawa, ON K2G 1E9, Canada",Ottawa,ON,Canada,56190,
2076,"1341 Meadowlands Drive East, Ottawa, ON K2E 0C4, Canada",Ottawa,ON,Canada,165576,
2077,,Ottawa,ON,Canada,230409,
2078,177 Frank Street,Ottawa,ON,Canada,359162,
2079,"2828 Richmond Road, Ottawa, ON K2B 8S5, Canada",Ottawa,ON,Canada,225505,
2080,"Claridge Moon, Albert Street, Ottawa, ON K1R 5B2, Canada",Ottawa,ON,Canada,195499,
2081,"392 Galston Private, Ottawa, ON K1W 0H7, Canada",Ottawa,ON,Canada,182948,
2082,"Ottawa City Hall, 110 Laurier Avenue West, Ottawa, ON K1P 1J1, Canada",Ottawa,ON,Canada,203894,
2083,"1309 Kennedy Road, North Grenville, ON K0G 1J0, Canada",Ottawa,ON,Canada,228830,
2084,"340 Cooper Street, (Old) Ottawa, ON K2P 0G7, Canada",Ottawa,ON,Canada,120608,
2085,"1432 Lassiter Terrace, Ottawa, ON K1J 8M0, Canada",Ottawa,ON,Canada,195499,
2086,,Ottawa,ON,Canada,171311,
2087,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,145460,
2088,"Minto Place, Slater Street, (Old) Ottawa, ON K1R 7Y3, Canada",Ottawa,ON,Canada,238638,
2089,"Riverside Towers, 1735 Frobisher Lane, Ottawa, ON K1G 3T7, Canada",Ottawa,ON,Canada,157928,
2090,"Edgeworth Apartments, 810 Edgeworth Avenue, (Old) Ottawa, ON K2B 8G9, Canada",Ottawa,ON,Canada,130582,
2091,"Edgeworth Apartments, 810 Edgeworth Avenue, (Old) Ottawa, ON K2B 8G9, Canada",Ottawa,ON,Canada,153939,
2092,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,83952,
2093,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,106394,
2094,"47 Deerfield Drive, Ottawa, ON K2G 3N5, Canada",Ottawa,ON,Canada,192590,
2095,"The Arden, 2840 Baycrest Drive, Ottawa, ON K1V 0G8, Canada",Ottawa,ON,Canada,91432,
2096,"Gatineau, Aylmer, QC, CA",Ottawa,ON,Canada,58184,8728
2097,"143 MacLaren Street, (Old) Ottawa, ON K2P 1M2, Canada",Ottawa,ON,Canada,196496,
2098,"985 Great Lakes Avenue, Ottawa, ON K2K 0J6, Canada",Ottawa,ON,Canada,166905,
2099,"Ottawa, Barrhaven East, ON, CA",Ottawa,ON,Canada,89770,13466
2100,"Ottawa, Orléans Village - Châteauneuf, ON, CA",Ottawa,ON,Canada,86528,12967
2101,"838 Pinewood Crescent, Ottawa, ON K2B 6S2, Canada",Ottawa,ON,Canada,179540,
2102,"Crystal Arms, 235 Bay Street, (Old) Ottawa, ON K1R 0C5, Canada",Ottawa,ON,Canada,137232,
2103,629 Terrier Cir,Ottawa,ON,Canada,294744,
2104,"Luma, 964 Smyth Road, (Old) Ottawa, ON K1G 4G3, Canada",Ottawa,ON,Canada,174386,
2105,"Barrett Lane, 215 St. Patrick Street, (Old) Ottawa, ON K1N 5K3, Canada",Ottawa,ON,Canada,199655,
2106,"Claude Building, 250 Besserer Street, Ottawa, ON K1N 5Y5, Canada",Ottawa,ON,Canada,224674,
2107,"Envie Student, 101 Champagne Avenue South, (Old) Ottawa, ON K1S 4P1, Canada",Ottawa,ON,Canada,83952,
2108,"725 Perseus Avenue, Ottawa, ON K2J 6S9, Canada",Ottawa,ON,Canada,249610,
2109,"The Saratoga, 2700 Saratoga Place, Ottawa, ON K1T 4H4, Canada",Ottawa,ON,Canada,126842,
2110,"Rental Centre, 10 A Deerfield Drive, Ottawa, ON K2G 3N5, Canada",Ottawa,ON,Canada,212538,
2111,"X Living, 689 Churchill Avenue North, (Old) Ottawa, ON K1Z 5G7, Canada",Ottawa,ON,Canada,150115,
2112,"Riverside Towers, 1735 Frobisher Lane, Ottawa, ON K1G 3T7, Canada",Ottawa,ON,Canada,291170,
2113,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,83120,
2114,"Strathcona, Vancouver, BC V6A 2G9, Canada",Vancouver,BC,Canada,281195,
2115,"West End, Vancouver, BC V6G 3A2, Canada",Vancouver,BC,Canada,1548360,
2116,"Yaletown, Vancouver, BC V6B 6L6, Canada",Vancouver,BC,Canada,457410,
2117,"Vancouver, BC V6B 6B8, Canada",Vancouver,BC,Canada,426905,
2118,"Cedar Cottage, Vancouver, BC V5N 2V1, Canada",Vancouver,BC,Canada,528561,
2119,"Vancouver, BC V6B 1K3, Canada",Vancouver,BC,Canada,264239,
2120,"Pacific Place Landmark I, 950 Cambie Street, Vancouver, BC, Canada",Vancouver,BC,Canada,194834,
2121,"Trout Lake, Vancouver, BC V5M 3G7, Canada",Vancouver,BC,Canada,1077402,
2122,"Vancouver, BC V6B 0C3, Canada",Vancouver,BC,Canada,1043572,
2123,"Vancouver, BC V6E 4K2, Canada",Vancouver,BC,Canada,1016475,
2124,"Vancouver, BC V6B 0J1, Canada",Vancouver,BC,Canada,982562,
2125,"Vancouver, BC V6Z 3H8, Canada",Vancouver,BC,Canada,342206,
2126,"Chinatown, Vancouver, BC V6A 1X4, Canada",Vancouver,BC,Canada,1141820,
2127,"Vancouver, BC V6B 6H4, Canada",Vancouver,BC,Canada,369303,
2128,"North Vancouver, BC V7L 0B3, Canada",Vancouver,BC,Canada,643765,
2129,"Kerrisdale, Vancouver, BC V6N 4G6, Canada",Vancouver,BC,Canada,2259867,
2130,"Vancouver, BC V6S 0A4, Canada",Vancouver,BC,Canada,918227,
2131,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,74808,
2132,"Yaletown, Vancouver, BC V6Z 0E3, Canada",Vancouver,BC,Canada,792799,
2133,"Chinatown, Vancouver, BC V6A 0C8, Canada",Vancouver,BC,Canada,616668,
2134,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,83120,
2135,"Granville Island, Vancouver, BC V6Z 2Y5, Canada",Vancouver,BC,Canada,752153,
2136,"Yaletown, Vancouver, BC V6Z 1P5, Canada",Vancouver,BC,Canada,979154,
2137,"Kitsilano, Vancouver, BC V6J 3W6, Canada",Vancouver,BC,Canada,1507714,
2138,"Kitsilano, Vancouver, BC V6K 3X9, Canada",Vancouver,BC,Canada,816571,
2139,"Yaletown, Vancouver, BC V6Z 0E3, Canada",Vancouver,BC,Canada,528561,
2140,"South Cambie, Vancouver, BC V5Y 2E7, Canada",Vancouver,BC,Canada,542109,
2141,"Dunbar, Vancouver, BC V6S 1K7, Canada",Vancouver,BC,Canada,3770989,
2142,"Oakridge, Vancouver, BC V6P 1M5, Canada",Vancouver,BC,Canada,352346,
2143,"Yaletown, Vancouver, BC V6B 6L6, Canada",Vancouver,BC,Canada,626808,
2144,"Vancouver East, Vancouver, BC V5Z 1W2, Canada",Vancouver,BC,Canada,542109,
2145,,Vancouver,BC,Canada,626808,
2146,"Collingwood, Vancouver, BC V5R 4V7, Canada",Vancouver,BC,Canada,1253616,
2147,"Grandview Woodland, Vancouver, BC V5N 4R3, Canada",Vancouver,BC,Canada,758969,
2148,"Vancouver, BC V6B 6B8, Canada",Vancouver,BC,Canada,697959,
2149,"Granville Island, Vancouver, BC V6J 3S2, Canada",Vancouver,BC,Canada,2009177,
2150,"Kitsilano, Vancouver, BC V6K 2K9, Canada",Vancouver,BC,Canada,1253616,
2151,"Oakridge, Vancouver, BC V5Y 2V1, Canada",Vancouver,BC,Canada,264239,
2152,"West End, Vancouver, BC V6E 1L4, Canada",Vancouver,BC,Canada,271055,
2153,"Vancouver, BC V6B 0M6, Canada",Vancouver,BC,Canada,454002,
2154,"Yaletown, Vancouver, BC V6B 6L6, Canada",Vancouver,BC,Canada,836853,
2155,"Vancouver, BC V5Y 3T9, Canada",Vancouver,BC,Canada,376118,
2156,,Vancouver,BC,Canada,191592,28760
2157,"Vancouver, BC V6H 1S5, Canada",Vancouver,BC,Canada,1609370,
2158,"Vancouver, BC V6Z 3G5, Canada",Vancouver,BC,Canada,437045,
2159,"Vancouver, BC V6B 1K3, Canada",Vancouver,BC,Canada,369303,
2160,"Vancouver, BC V5T 1N5, Canada",Vancouver,BC,Canada,447269,
2161,"Robson Street, Vancouver, BC V6E 4R3, Canada",Vancouver,BC,Canada,565798,
2162,"Vancouver, Mount Pleasant, BC, CA",Vancouver,BC,Canada,162666,24438
2163,"Vancouver, BC V6Z 2S1, Canada",Vancouver,BC,Canada,321841,
2164,"Mount Pleasant, Vancouver, BC V5Y 1M2, Canada",Vancouver,BC,Canada,2514048,
2165,"Strathcona, Vancouver, BC V6A 1R9, Canada",Vancouver,BC,Canada,372711,
2166,"Kitsilano, Vancouver, BC V6K 2A9, Canada",Vancouver,BC,Canada,880906,
2167,"Arbutus Ridge, Vancouver, BC V6M 1P2, Canada",Vancouver,BC,Canada,1229927,
2168,"West End, Vancouver, BC V6G 1P6, Canada",Vancouver,BC,Canada,867358,
2169,"Killarney, Vancouver, BC V5R 3B1, Canada",Vancouver,BC,Canada,399808,
2170,"Chinatown, Vancouver, BC V6A 1G4, Canada",Vancouver,BC,Canada,528561,
2171,"Vancouver Block, 736 Granville Street, Vancouver, BC, Canada",Vancouver,BC,Canada,259086,
2172,"Arbutus Ridge, Vancouver, BC V6L 3A5, Canada",Vancouver,BC,Canada,426905,
2173,"Kitsilano, Vancouver, BC V6K 2S8, Canada",Vancouver,BC,Canada,1209563,
2174,"Vancouver, BC V6Z 2W1, Canada",Vancouver,BC,Canada,260914,
2175,"Vancouver, South Granville, BC, CA",Vancouver,BC,Canada,180703,27098
2176,"Mount Pleasant, Vancouver, BC V5T 2V2, Canada",Vancouver,BC,Canada,752153,
2177,"Yaletown, Vancouver, BC V5Y 3J6, Canada",Vancouver,BC,Canada,620076,
2178,429 West 41st Avenue,Vancouver,BC,Canada,152443,166240
2179,"North Vancouver, BC V7M 0E2, Canada",Vancouver,BC,Canada,288011,
2180,,Vancouver,BC,Canada,1382369,
2181,"Yaletown, Vancouver, BC V6Z 1R7, Canada",Vancouver,BC,Canada,833528,
2182,"Sea Star's Children Centre, 1451 Homer Street, Vancouver, BC, Canada",Vancouver,BC,Canada,139808,
2183,"Chinatown, Vancouver, BC V6A 1Z6, Canada",Vancouver,BC,Canada,399808,
2184,"North Vancouver, Philip Avenue, Metro Vancouver Regional District, BC, Canada",Vancouver,BC,Canada,1257024,
2185,"Vancouver, BC V6Z 2W9, Canada",Vancouver,BC,Canada,450594,
2186,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,62340,
2187,"Kitsilano, Vancouver, BC V6J 3W8, Canada",Vancouver,BC,Canada,1321359,
2188,"Yaletown, Vancouver, BC V6Z 0E3, Canada",Vancouver,BC,Canada,626808,
2189,"Robson Street, Vancouver, BC V6E 1C1, Canada",Vancouver,BC,Canada,376118,
2190,"Sunset, Vancouver, BC V5W 3L5, Canada",Vancouver,BC,Canada,372711,
2191,"Kensington-Cedar Cottage, Vancouver, BC V5W 1C2, Canada",Vancouver,BC,Canada,430313,
2192,"West Point Grey, Vancouver, BC V6R 4M9, Canada",Vancouver,BC,Canada,470958,
2193,"West End, Vancouver, BC V6G 1P6, Canada",Vancouver,BC,Canada,965606,
2194,"Cedar Cottage, Vancouver, BC V5M 2W1, Canada",Vancouver,BC,Canada,355754,
2195,"Vancouver, BC V5Y 2H5, Canada",Vancouver,BC,Canada,423497,
2196,"Vancouver, BC V5W 2H5, Canada",Vancouver,BC,Canada,653906,
2197,"Robson Street, Vancouver, BC V6E 1H1, Canada",Vancouver,BC,Canada,423497,
2198,"Riley Park, Vancouver, BC V5W 2S4, Canada",Vancouver,BC,Canada,389667,
2199,"Sunset, Vancouver, BC V5X 2A5, Canada",Vancouver,BC,Canada,243958,
2200,"Collingwood, Vancouver, BC V5R 4G6, Canada",Vancouver,BC,Canada,941916,
2201,"Vancouver, BC V6B 0G1, Canada",Vancouver,BC,Canada,664046,
2202,"Yaletown, Vancouver, BC V5Y 0N3, Canada",Vancouver,BC,Canada,284603,
2203,"Balmoral Street, Vancouver, BC, Canada",Vancouver,BC,Canada,96087,
2204,"Gastown, Vancouver, BC V6B 0J2, Canada",Vancouver,BC,Canada,1700885,
2205,"North Vancouver, BC V7M 0E2, Canada",Vancouver,BC,Canada,349021,
2206,"Vancouver, Dunbar-Southlands, BC, CA",Vancouver,BC,Canada,141304,21196
2207,"Chinatown, Vancouver, BC V6A 4B3, Canada",Vancouver,BC,Canada,626808,
2208,"West End, Vancouver, BC V6G 1Z3, Canada",Vancouver,BC,Canada,1077402,
2209,"Vancouver, BC V6B 1G1, Canada",Vancouver,BC,Canada,870766,
2210,"Oakridge, Vancouver, BC V6P 3P3, Canada",Vancouver,BC,Canada,1341724,
2211,"Kensington-Cedar Cottage, Vancouver, BC V6Z 0G7, Canada",Vancouver,BC,Canada,752153,
2212,"Kitsilano, Vancouver, BC V6K 3E3, Canada",Vancouver,BC,Canada,565798,
2213,"Cedar Cottage, Vancouver, BC V5N 4S4, Canada",Vancouver,BC,Canada,1006251,
2214,"Kitsilano, Vancouver, BC V6J 3W4, Canada",Vancouver,BC,Canada,626808,
2215,"Kitsilano, Vancouver, BC V6R 2R9, Canada",Vancouver,BC,Canada,626808,
2216,"Fairview, Vancouver, BC V5Z 1A6, Canada",Vancouver,BC,Canada,426905,
2217,"Vancouver, BC V7M 3E6, Canada",Vancouver,BC,Canada,291419,
2218,"Hastings-Sunrise, Vancouver, BC V5K 1T8, Canada",Vancouver,BC,Canada,237142,
2219,"Sunset, Vancouver, BC V5X 1L9, Canada",Vancouver,BC,Canada,321841,
2220,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,62340,
2221,"Hastings East, Vancouver, BC V5K 2C6, Canada",Vancouver,BC,Canada,1585681,
2222,"North Vancouver, BC V7L 4R1, Canada",Vancouver,BC,Canada,606444,
2223,"Yaletown, Vancouver, BC V6Z 2Y2, Canada",Vancouver,BC,Canada,1131679,
2224,"Kitsilano, Vancouver, BC V6J 1N3, Canada",Vancouver,BC,Canada,576022,
2225,"Robson Street, Vancouver, BC V6E 1H1, Canada",Vancouver,BC,Canada,321841,
2226,"Kitsilano, Vancouver, BC V6K 2M5, Canada",Vancouver,BC,Canada,487915,
2227,"Yaletown, Vancouver, BC V6Z 2S3, Canada",Vancouver,BC,Canada,420172,
2228,"Kensington-Cedar Cottage, Vancouver, BC V5V 4X4, Canada",Vancouver,BC,Canada,2361523,
2229,"Kensington-Cedar Cottage, Vancouver, BC V5N 3W8, Canada",Vancouver,BC,Canada,454002,
2230,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,74808,
2231,"Vancouver, BC V6B 0G1, Canada",Vancouver,BC,Canada,487915,
2232,"Yaletown, Vancouver, BC V6Z 1P5, Canada",Vancouver,BC,Canada,586163,
2233,"Oakridge, Vancouver, BC V6P 1M3, Canada",Vancouver,BC,Canada,501463,
2234,"Vancouver, BC V6B 5Z3, Canada",Vancouver,BC,Canada,406540,
2235,"Oakridge, Vancouver, BC V5Y 2P2, Canada",Vancouver,BC,Canada,894455,
2236,"Commercial, Vancouver, BC V5L 2W1, Canada",Vancouver,BC,Canada,928368,
2237,"Yaletown, Vancouver, BC V6Z 1P5, Canada",Vancouver,BC,Canada,342206,
2238,"Yaletown, Vancouver, BC V6B 6L6, Canada",Vancouver,BC,Canada,721648,
2239,"Vancouver, BC V6A 2W5, Canada",Vancouver,BC,Canada,338798,
2240,"Marpole, Vancouver, BC V6P 2J5, Canada",Vancouver,BC,Canada,914819,
2241,"Yaletown, Vancouver, BC V6B 6R6, Canada",Vancouver,BC,Canada,376118,
2242,"Vancouver, BC V6G 2Y7, Canada",Vancouver,BC,Canada,311700,
2243,"Yaletown, Vancouver, BC V6Z 2S3, Canada",Vancouver,BC,Canada,213453,
2244,"Collingwood, Vancouver, BC V5M 1Z7, Canada",Vancouver,BC,Canada,345613,
2245,"North Vancouver, BC V7L 1X8, Canada",Vancouver,BC,Canada,389667,
2246,"Trout Lake, Vancouver, BC V5N 4M1, Canada",Vancouver,BC,Canada,1229927,
2247,"Gastown, Vancouver, BC V6B 0B9, Canada",Vancouver,BC,Canada,982562,
2248,"Vancouver, BC V6Z 0E8, Canada",Vancouver,BC,Canada,301560,
2249,"Yaletown, Vancouver, BC V6B 0B1, Canada",Vancouver,BC,Canada,338798,
2250,"Hastings East, Vancouver, BC V5K 3J8, Canada",Vancouver,BC,Canada,254098,
2251,"Vancouver, Hastings-Sunrise, BC, CA",Vancouver,BC,Canada,91432,13715
2252,"Kensington-Cedar Cottage, Vancouver, BC V5N 3W4, Canada",Vancouver,BC,Canada,965606,
2253,"Grandview-Woodland, Vancouver, BC V5L 3N1, Canada",Vancouver,BC,Canada,572614,
2254,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,83120,
2255,"Vancouver, BC V6B 6A7, Canada",Vancouver,BC,Canada,1002926,
2256,"Strathcona, Vancouver, BC V5T 1A1, Canada",Vancouver,BC,Canada,426905,
2257,"Robson Street, Vancouver, BC V6E 1H1, Canada",Vancouver,BC,Canada,301560,
2258,"Yaletown, Vancouver, BC V5Y 3J6, Canada",Vancouver,BC,Canada,487915,
2259,"Yaletown, Vancouver, BC V6B 3M1, Canada",Vancouver,BC,Canada,281195,
2260,"Vancouver, BC V6E 1P4, Canada",Vancouver,BC,Canada,853809,
2261,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,66496,
2262,"Vancouver, BC V5T 0B4, Canada",Vancouver,BC,Canada,528561,
2263,"Vancouver, BC V6B 0L1, Canada",Vancouver,BC,Canada,1348456,
2264,"Riley Park, Vancouver, BC V5V 2V8, Canada",Vancouver,BC,Canada,1507714,
2265,"76 Walter Hardwick Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,162999,
2266,"Vancouver, BC V6Z 2S1, Canada",Vancouver,BC,Canada,860625,
2267,"Robson Street, Vancouver, BC V6E 0B1, Canada",Vancouver,BC,Canada,304968,
2268,"Granville Island, Vancouver, BC V6J 5K5, Canada",Vancouver,BC,Canada,633624,
2269,"3538 East Pender Street, Vancouver, BC, Canada",Vancouver,BC,Canada,208964,
2270,"Dunbar, Vancouver, BC V6N 1Y7, Canada",Vancouver,BC,Canada,399808,
2271,"Victoria, Vancouver, BC V5P 3C9, Canada",Vancouver,BC,Canada,213453,
2272,"Kitsilano, Vancouver, BC V6K 3H3, Canada",Vancouver,BC,Canada,1243476,
2273,"West Point Grey, Vancouver, BC V6R 2W8, Canada",Vancouver,BC,Canada,674270,
2274,"Granville Island, Vancouver, BC V6Z 2R1, Canada",Vancouver,BC,Canada,1185874,
2275,"Vancouver, BC V6B 0J1, Canada",Vancouver,BC,Canada,850401,
2276,"Vancouver, BC V6B 0L1, Canada",Vancouver,BC,Canada,752153,
2277,"Vancouver, BC V6B 1G1, Canada",Vancouver,BC,Canada,640357,
2278,"Kitsilano, Vancouver, BC V6K 2J5, Canada",Vancouver,BC,Canada,271055,
2279,"Vancouver, BC V5R 0K3, Canada",Vancouver,BC,Canada,233817,
2280,"Chinatown, Vancouver, BC V6A 1Z6, Canada",Vancouver,BC,Canada,498056,
2281,"Shaughnessy, Vancouver, BC V6H 3A3, Canada",Vancouver,BC,Canada,565798,
2282,"Yaletown, Vancouver, BC V5Y 3J6, Canada",Vancouver,BC,Canada,511604,
2283,"North Vancouver, BC V7J 1H3, Canada",Vancouver,BC,Canada,803023,
2284,"Granville Island, Vancouver, BC V6Z 2M2, Canada",Vancouver,BC,Canada,423497,
2285,"Fairview, Vancouver, BC V6J 2C4, Canada",Vancouver,BC,Canada,498056,
2286,"Gastown, Vancouver, BC V6B 0B9, Canada",Vancouver,BC,Canada,426905,
2287,"Granville Island, Vancouver, BC V6J 1L6, Canada",Vancouver,BC,Canada,311700,
2288,"West 42nd Avenue, Vancouver, BC, Canada",Vancouver,BC,Canada,74808,
